,target,x1,x2
157,1,4.54692081866,-1.6112380886
158,2,0.160531117569,0.369608374367
159,2,0.413862184713,-1.99611503633
160,1,5.03823343951,3.22833953821
161,1,0.933171256229,0.971389463191
162,0,-2.01132168814,1.37903710218
163,0,4.13904506709,0.201401488327
164,2,0.738569825535,-1.11242325618
165,0,-0.207345323836,2.44734295457
166,0,0.824921891579,0.413005305632
167,2,0.194019995126,-2.90763017215
168,2,2.27980375068,-1.76592243007
169,2,-1.60006827797,-2.66450816966
170,2,-0.710221318595,-1.09199914057
171,2,-1.07562918713,0.00361990960047
172,2,1.55384047355,-0.930969557183
173,2,-0.413932125833,-1.24637639229
174,0,0.488586573881,-2.81286503307
175,2,-1.46778262965,-0.700532602632
176,1,2.31921760701,1.19713224585
177,1,0.0909025858241,0.444524606049
178,0,-2.6062352076,-0.644365270026
179,1,-1.27967952393,-0.0473566005947
180,0,-0.28904482708,1.66052370531
181,2,0.819363974358,-0.941488746412
182,1,0.183044112162,-0.111412155286
183,0,0.0539258393133,5.41846286983
184,1,2.63376924997,0.315946444089
185,1,3.31719159869,0.872652727142
186,2,-0.811161454593,-0.496601494719
187,1,1.86669785916,-0.325038379317
188,2,2.19415396171,-3.52161492989
189,1,4.98384276507,1.81201321258
190,1,6.19611325275,-2.11561718479
191,1,3.61234947129,-0.152802864402
192,1,1.71557149161,2.23790431151
193,2,-1.00712705428,-1.01175421436
194,2,-0.364786164993,-2.45556224052
195,0,-0.773432602833,2.3099694983
196,2,-1.61161658448,-1.71235427204
197,2,-0.23150719166,-1.67373671771
198,2,-1.66714467251,-2.0021995701
199,1,0.9570426636,0.146802287211
200,0,0.654851742781,1.44112315095
201,0,1.95003377315,1.15654948424
202,1,1.81314249475,1.71261271658
203,1,2.46853043683,0.435445074315
204,2,-0.420078564061,-2.33675610096
205,2,0.65214027586,-1.51595635342
206,0,-1.06211134177,2.25615005354
207,2,0.392130550387,-1.59571012093
208,0,-1.44093511758,1.42026408158
209,0,2.19854104628,0.599500554998
210,2,0.469615933983,-2.41106405543
211,2,0.331025932863,-1.47842274111
212,0,-0.97190937232,-0.612079845931
213,2,-0.799652527811,-3.5553098267
214,2,0.902124438165,-0.358000301853
215,1,2.37481091861,3.41359268659
216,1,1.0733473624,1.07531556868
217,0,2.78386666941,-1.06991776543
218,2,0.0540631528392,-1.07632929924
219,0,1.60479772779,-1.90814024131
220,0,-1.63913513582,1.86584955251
221,1,4.12794222057,2.46309585331
222,1,1.15432621136,3.03048845655
223,1,1.15253656047,0.200103330597
224,0,1.69502404709,3.35674446762
225,1,3.37699470514,0.227130586186
226,2,-0.491308767359,-3.15294455001
227,0,-0.572317517454,0.569703831708
228,2,0.719597789841,-1.42527609682
229,2,-0.862785653235,-0.554598730269
230,1,4.10034876182,1.35995371554
231,1,0.828745018006,1.44386960232
232,2,0.640101440534,-0.972876849844
233,0,0.536320069823,1.48706442264
234,2,0.747515384203,-2.70877081585
235,2,-1.73344062986,-2.42477328844
236,1,3.02941295828,0.442961042873
237,1,1.68295766605,2.07286948336
238,0,-0.326196094217,1.20537296405
239,0,2.9839977696,-0.161155204358
240,0,2.28293376244,3.22587437206
241,0,2.81374106024,1.45912990277
242,1,1.36477260481,-0.633792996878
243,0,-0.301420238636,1.28226227408
244,1,4.75358666373,1.22079903643
245,2,-2.72734137863,-0.691106024347
246,0,0.229884217082,-1.17407534444
247,1,2.18872054425,0.997730292142
248,0,3.31025054841,-0.0354938020697
249,1,2.97655702468,2.6788934276
250,1,2.96519306627,-0.0263525482294
251,2,-0.727763189443,-1.6291549822
252,1,0.659521135023,0.363349422646
253,2,-2.29624604405,0.405954862351
254,2,0.503449422871,-2.59936155735
255,1,5.47571840472,0.0266024769312
256,2,0.555276240226,-2.7091708582
257,0,0.487646464805,1.40230243609
258,0,-0.459590569662,2.57553642296
259,2,3.07427901201,-1.78474937062
260,2,1.02175095971,-1.13786927399
261,1,1.30464772137,0.336430010339
262,2,-1.12795208816,-1.42297744967
263,0,1.07997915217,-1.53588832783
264,2,-1.57500197704,-3.19219878115
265,0,2.05692687343,-1.54248322071
266,0,1.3357381642,-0.45246876788
267,2,-1.42846815742,-0.672455979161
268,0,2.00988809274,4.0057693756
269,0,0.457032995442,1.36930762687
270,1,1.24808595203,0.533828646774
271,1,0.215147055931,1.73676868736
272,1,2.94308124381,3.10218386967
273,1,3.20841660894,0.394958567597
274,2,-1.73322251877,-1.26935271771
275,2,1.45826499192,-2.35491622795
276,0,0.650322658637,0.586078972556
277,1,-0.557918360268,2.81294145972
278,0,0.631461675792,-0.0255649287221
279,1,2.76942487651,0.804059144162
280,0,-0.381864845224,0.0378507981402
281,1,1.70955320975,-1.50645692384
282,1,2.93309690921,-3.44417383781
283,0,-0.288091828771,1.07545284533
284,1,0.539915354368,0.195356058033
285,1,2.21783035175,-2.00799678297
286,2,-0.848537754909,-0.965006299874
287,1,0.232718319188,0.461523107559
288,0,2.68557427162,1.1198488402
289,1,1.19827050594,-1.63781936453
290,1,2.15709367475,-1.05914203676
291,1,2.55658319963,1.2752310365
292,2,-1.0538573169,-2.12717969433
293,0,2.41556520406,-0.126271671319
294,2,0.467263803364,-2.73179460351
295,2,0.741570605215,-1.53600990947
296,1,3.04626216338,1.75841186644
297,0,0.941241916971,2.09842261866
298,0,0.576891219341,1.08658194778
299,2,0.457795811282,0.0340648982684
300,1,2.8192655585,-1.37504957637
301,1,2.43103955602,1.22476704372
302,0,0.469906341502,0.825835122303
303,0,1.55134055551,-1.86581191839
304,0,-1.86940297575,0.639901930073
305,0,-0.00711969341821,0.253857162417
306,0,-1.92105237495,2.72711751668
307,1,0.0940958315223,-2.02250338776
308,0,-1.4407917531,1.35542275211
309,2,1.0413931029,-3.0747256164
310,1,2.80680617043,-0.127572490486
311,1,2.39970092811,0.784503210223
312,1,1.19577127517,3.57512953353
313,0,-1.33816238981,3.55731624165
314,2,-0.381219596067,-0.549080762871
315,0,-2.56094829774,1.10143535536
316,2,-1.24030400462,-1.22468566671
317,1,0.3428202641,2.75164352684
318,1,3.61697348019,0.212744703516
319,0,-1.77811126235,0.959844712827
320,2,0.75110980674,-1.67005778901
321,2,0.850669619483,-3.06811707176
322,2,-0.807171675802,-1.94146455278
323,2,-1.84268885246,-1.66558190311
324,1,2.94890061383,1.69009191257
325,2,0.857787638653,-2.24479881439
326,1,3.6598523238,0.754021002152
327,0,0.721501299484,1.83648422966
328,0,1.24454453064,0.50341573832
329,2,2.68236711119,-1.31889351542
330,2,-1.98944041768,-1.62342363817
331,0,-0.163262704231,2.1377125426
332,0,-0.878542887946,-0.662534640826
333,1,1.13735096125,-0.70179700423
334,1,3.26736267296,-0.179441084737
335,1,2.07993681463,1.02911534875
336,0,1.13529521135,0.0530742855684
337,1,0.938339022501,-2.47765119522
338,2,0.908898893987,-0.213016036317
339,2,-2.47176292902,-0.393180312257
340,2,-1.13874263489,-2.26745183866
341,2,1.32705220689,-1.43348804847
342,0,-2.33016515472,1.09964811393
343,0,3.23972345687,0.932369418086
344,0,3.38665624995,1.5942617857
345,2,-0.0924052976243,-2.001468764
346,1,1.469769118,1.93769481197
347,0,0.281391874378,3.01766856128
348,1,-0.0190012056139,-0.912668078496
349,1,4.7937349424,3.2029294259
350,2,-1.43638278887,-0.990211847441
351,2,0.0327378222057,-0.905423771008
352,1,1.29809261423,-0.336475037765
353,0,1.65975627977,-1.28390241245
354,2,-0.432504713238,-2.80010911883
355,1,2.76293357878,1.40799855254
356,0,1.94840358961,-0.34893036439
357,0,0.21356005394,1.98433815424
358,0,-1.76020271435,1.5619155645
359,0,-1.09502392876,0.935483748175
360,1,4.4446966463,1.26787697712
361,1,2.80581347992,1.02830154416
362,0,1.70130657895,0.747156267759
363,0,1.62050786335,2.58750585445
364,0,0.00637852696791,0.730585780341
365,2,-2.06235237602,-3.17732961767
366,0,2.59087595771,1.62159806097
367,1,1.97710313996,-1.65965566104
368,2,-0.379355116509,-1.22496466437
369,1,-0.43389179326,2.9380199162
370,1,0.731196657793,-0.430900316811
371,1,2.16953172149,-0.461679725513
372,2,0.605244125977,-1.84875243686
373,1,-0.0554046474475,-0.383747798423
374,0,0.232603066139,0.841524981826
375,0,-0.617141951864,0.969434941028
376,1,2.1613802899,-0.340291254621
377,1,1.84733041482,1.05441539249
378,2,0.300906423393,-1.22420465939
379,1,3.31903879035,1.80826726951
380,0,0.736988923699,0.998824561576
381,2,-1.77771000608,0.655803946831
382,0,1.41139780443,-1.27309874623
383,2,-0.544794297734,-1.46147283934
384,1,2.59322564841,-0.323502905631
385,0,2.101457363,0.51708982644
386,2,-1.61551481059,-1.91166390304
387,0,2.62355805861,3.61616980161
388,0,-0.586482037911,1.77977807387
389,0,2.15796045829,1.03500648546
390,2,-2.02711397734,-0.590457195007
391,1,1.43357203511,1.43421495442
392,2,0.0409760480051,-0.920817954435
393,1,1.8179713737,0.191863093928
394,2,-1.03115846371,-3.91195808333
395,1,1.60190784371,0.661281361084
396,1,3.51595311329,0.716252606393
397,0,-1.03648855023,3.38589414781
398,2,-0.856001218606,-2.47206253108
399,1,0.494268258954,-1.19125396148
400,2,-0.185556285874,-1.2150968963
401,0,1.28040799836,-0.0712852679032
402,0,-0.333956723529,3.35603930863
403,0,-2.80442421334,-1.71216715665
404,1,0.787990092723,0.526716518046
405,1,3.16507063926,2.21221667551
406,1,4.26612773423,-2.29097586622
407,0,0.856057382201,0.203965416985
408,2,0.466896971398,-3.17585302267
409,2,-1.20735038326,-3.57979429005
410,0,-1.41228084171,1.09208609224
411,0,-2.14700485189,2.22972497861
412,2,0.149462807693,-0.35372142965
413,0,1.66175377482,2.119360653
414,2,-0.74371832879,-1.14829442292
415,0,-1.77143697995,1.20533989052
416,0,-0.235774611742,-0.208775742193
417,0,-1.39143789642,0.551027633428
418,0,0.40168189497,3.19191855903
419,1,0.485824403843,1.229376274
420,2,-1.66675562257,-1.95766898752
421,0,-1.61718454042,2.21470320095
422,1,5.11283997764,-0.37048071754
423,0,1.47102629055,-0.555900966714
424,2,1.23535641965,-2.34757878304
425,1,-0.188521660391,-3.13932166805
426,1,3.71879933533,1.17528565924
427,0,-1.02774536487,2.66070290285
428,0,1.47115138313,0.87874020064
429,2,-1.33324239392,0.22782388645
430,0,-0.441445444023,1.79002771541
431,1,2.91082639117,-1.41705177132
432,0,0.166791044722,-0.031088887749
433,1,0.361493860622,-0.687281057164
434,0,0.598232612235,0.525748556329
435,1,1.93464206885,-1.89146830814
436,1,3.28135361582,2.13128559476
437,1,2.88341830357,1.35833332579
438,2,1.37838914936,-1.45746861771
439,0,0.215034488183,2.22247226061
440,0,-1.12601744797,0.0933714475098
441,2,-1.9235885299,-1.44084858522
442,1,3.47320162156,-0.719837829337
443,2,0.6321798122,-0.741029383958
444,0,-3.05700544069,-0.156780382633
445,1,0.863915082218,3.20466955799
446,2,0.770256575368,-3.49152447834
447,1,1.31618678138,2.39733775806
448,2,-0.322365299664,-2.69416698903
449,1,-0.284514108339,0.301185015077
450,0,0.561872420292,0.0760195577036
451,1,1.64754839879,1.28788701477
452,1,1.07907070345,0.163703427088
453,0,0.917630087062,-0.466946976921
454,0,-1.12377671379,0.104173345404
455,0,0.100062890467,0.918756928284
456,0,0.259724114492,0.666660060888
457,1,3.44139270777,2.22937678509
458,1,4.05973027744,-0.930792678147
459,0,3.61205972452,-0.0408458765593
460,0,1.93635886249,0.361581923639
461,2,0.923215029996,-2.08390443186
462,0,2.12889191374,1.22387281978
463,2,-1.31311066742,-2.76138350804
464,0,1.6075173216,1.55637565494
465,2,-0.461644366314,-1.79825355977
466,0,-0.258175049582,2.41031072092
467,1,3.63698317221,0.0762532530467
468,0,0.950501172401,0.684158381795
469,2,0.49377235048,-1.73847925472
470,0,-2.41709351401,3.2459915197
471,0,-2.93499268526,-0.623867357847
472,0,-0.870467276622,1.94697758525
473,0,3.58519054133,4.16056246186
474,2,0.678218840584,-3.63357717192
475,1,4.13389499247,-0.706540084234
476,1,2.85993089614,0.762933299515
477,1,-0.411035107385,-0.130874601216
478,1,3.22642099066,2.97274936273
479,2,-2.10564686921,-3.27813949958
480,0,1.329624617,0.93579697196
481,0,-2.11049686186,3.39358727914
482,2,0.529395231847,-1.94223457135
483,1,-0.26967737976,-0.508755770677
484,1,2.50259944733,1.15610617655
485,2,-0.153760551046,-1.80152357232
486,1,-1.58037963209,-1.08497060944
487,1,2.69793411784,-1.78506491212
488,2,0.329078852285,-1.80075090512
489,2,-0.981687238686,-1.87698840699
490,0,-0.0785578315723,3.7592784065
491,0,-0.791895889874,-2.77116576344
492,1,2.69414181434,2.47436071953
493,1,0.678575895081,-1.19493533887
494,1,3.07996646494,0.714524049466
495,2,-0.908316404867,-3.21914695214
496,2,-0.575311533604,0.630457929058
497,2,-0.986314853171,-0.290707500063
498,2,-1.83419358269,0.707520499185
499,2,1.88923531361,-2.44398896938
500,1,-0.756946340823,0.936396605026
501,2,1.18068094857,-1.41133495115
502,1,4.1493132096,0.0587165317627
503,1,1.10948668298,-0.427464542475
504,1,2.79865954374,1.76295611782
505,2,-0.170374624855,-2.31649762861
506,1,2.79242846116,0.384438580785
507,0,-1.62954478821,0.837344294787
508,0,1.15268422802,-0.489180967747
509,2,0.526375148749,-2.14685647238
510,1,1.36371600503,0.488837489416
511,1,2.8981086735,-2.49489868233
512,0,-1.52993186193,0.968091901656
513,1,1.14377840078,2.41083941298
514,2,-2.0506177357,-2.71244872006
515,0,1.6388191185,-1.38541777682
516,0,0.219692902527,0.21672833986
517,0,0.989092206588,0.995649188491
518,2,0.468963254232,-0.680574495091
519,0,0.384660903489,1.10858620143
520,1,1.6590143773,-0.601420399845
521,1,3.18987935937,0.527130791274
522,2,0.627620521054,1.28817585576
523,1,4.75826862543,0.170048869437
524,2,-0.236062217373,-1.23855421287
525,1,1.33370870867,-1.42288757895
526,1,1.74058734617,-0.712370864617
527,0,2.35075284983,3.06213585195
528,0,1.30570584206,-1.44816024775
529,0,2.16189363066,2.72264201598
530,2,-0.21911635811,-1.18514620445
531,0,3.42751067241,0.469063993576
532,1,2.53853206726,1.69529780468
533,0,1.74305688571,0.142151479313
534,0,0.490896505811,-3.03535612734
535,0,0.275480221294,0.643633889897
536,1,2.74895282482,1.62810231262
537,2,-0.966398795369,-0.857095038164
538,2,-0.203089035564,-2.03737219836
539,2,0.156414636816,-1.79495296679
540,1,2.87630621788,2.22374302725
541,2,1.16049181342,-1.24446918797
542,0,0.187571228102,-0.0278457219476
543,0,1.86721508699,2.00477448161
544,0,2.2670190096,1.49654018957
545,2,1.3059595935,-0.770901228261
546,0,1.45681738242,1.65112748476
547,1,-0.209708963099,-0.265753861513
548,0,2.47683251566,-0.0117833913273
549,2,1.01105275788,0.465010581549
550,0,1.49855308493,0.97440031092
551,2,0.0635831726574,-1.18577946818
552,1,3.71112747964,1.00929022665
553,2,0.402448932885,-2.44346893672
554,0,-0.24469441182,0.351553770983
555,2,-1.68195696755,-0.530107869734
556,1,-0.0904423711038,1.01961300744
557,0,1.41732651454,0.483347591252
558,0,-0.46920728364,3.40963062276
559,0,0.336459911707,2.31021498133
560,2,0.0223988471156,-1.53178685539
561,1,1.71301387948,1.55134838834
562,2,-0.876784298973,-2.49405159221
563,0,-1.18690744634,0.0377567334695
564,0,-0.754156606236,-2.1191951533
565,1,1.02132695891,-1.28196938716
566,1,2.30081857577,0.160875809668
567,1,0.863692057295,1.26704680918
568,1,2.19641211398,0.79338456722
569,0,1.26367317631,0.689442131384
570,1,3.35323121758,0.766045307594
571,2,-0.86551352341,-1.78415172682
572,1,3.62954676193,1.11727581309
573,1,0.999515283729,3.91000533314
574,0,1.48162659888,5.8511675223
575,1,2.45665231338,-2.4528916361
576,2,0.701715687771,-3.35808948067
577,1,3.4368970066,-0.631246273545
578,2,-0.560828185712,-4.02103607473
579,0,1.45422022871,1.57235551446
580,1,2.68151199862,1.12326923238
581,2,0.0616157794812,-1.1675461235
582,2,-0.383886754404,-1.83034918745
583,1,-1.81599780817,-1.0718342533
584,2,0.25414947581,-2.2396963522
585,2,1.04028045335,0.0255133048534
586,1,3.15421027666,0.397953628666
587,2,-0.894705792005,-3.24303049927
588,2,-1.38826935837,-3.10828782657
589,1,1.97969557356,1.42089007354
590,1,-0.157892349665,2.55501835001
591,1,1.54792902221,-0.584126358377
592,2,-1.04690776135,-1.48424246661
593,0,-1.24312604642,0.12504242655
594,2,-2.85003077678,-0.28025571163
595,0,2.58462372485,3.02138759389
596,0,-1.66769815382,1.0400665038
597,2,0.989139967002,-4.35191741623
598,0,-1.09800530112,2.00230336349
599,0,2.61204037527,1.38922268409
600,1,1.13225304269,-1.81836112868
601,2,-0.371270117219,-1.42606157088
602,1,3.71111522166,1.55248882087
603,2,-1.28161058065,-2.14274621361
604,1,3.84156455906,1.04780015302
605,1,1.04167581468,4.44108677342
606,2,-1.12920165337,-0.878176561682
607,2,-0.65819694815,-1.9795574505
608,0,0.163111359328,-0.134013839371
609,1,3.00258644136,3.42231828712
610,0,-0.788700068518,2.92250586048
611,2,-1.80672713418,-0.882244149956
612,2,-0.890851335042,-0.163359638794
613,1,2.02363576486,-0.0148594989832
614,1,3.73830454297,1.81164967675
615,0,2.95290683051,2.3341485914
616,2,-0.773145407703,-0.783654375567
617,1,4.72648780261,1.83109242344
618,0,0.874876018851,1.36746358862
619,2,-0.945055110161,-2.82857969223
620,1,1.16817414359,2.77018635316
621,1,2.95326048665,-0.527865488979
622,1,0.50105823994,0.0526956554517
623,2,-1.4944766084,-1.69107576153
624,2,0.243714330809,-1.39074348904
625,1,3.7698668966,0.80090095606
626,1,1.8466739043,0.179034970213
627,1,0.370397575349,2.83038011831
628,2,0.209973078496,0.130333529647
629,1,2.34274355225,-2.81665419268
630,0,-1.26134299431,2.72236896056
631,2,-0.748082623913,-2.84531977436
632,1,3.00319046566,-0.750484308562
633,1,2.78394339332,-0.283112894191
634,1,2.51717769004,-4.14273968305
635,1,2.64318490336,-3.03617468947
636,2,-0.35171959761,-3.59456503754
637,1,3.26205399308,0.714754547719
638,0,-1.73205702793,-1.56337747367
639,2,-1.53324599276,-1.04292017908
640,2,0.118167123605,-2.75919658891
641,0,0.949103272433,2.50397871069
642,0,-0.0942954141943,-0.513678281687
643,2,-0.0570395746582,-1.99376804312
644,1,2.8978985247,-0.195857437617
645,2,-0.708366938614,-3.89080473357
646,1,0.344913758894,-0.0973526664849
647,1,-1.70570703451,-0.393804348926
648,2,0.15613789722,-2.12229748071
649,1,1.47016520754,1.90247834784
650,1,4.02122305935,0.619510789219
651,2,-2.46487557799,-2.21746275448
652,1,-1.88349085495,-1.60760929476
653,0,0.718162437845,0.714071820542
654,0,2.11318635743,-0.0261442224155
655,1,0.127104997141,-0.696082562472
656,1,2.51434427421,1.87822303204
657,0,0.0938925741836,3.8830476876
658,1,1.32900568669,-1.07968461685
659,0,1.14121764343,4.24510480326
660,0,2.23311789662,2.32251161307
661,0,-0.849545901107,2.35753251711
662,0,1.19957175731,0.036764200375
663,1,2.48148146111,-1.41720298012
664,1,1.17359144144,2.0268150044
665,1,3.73268515872,2.26908632919
666,1,1.43017353096,2.06293572264
667,0,0.184733409964,1.63920270972
668,2,0.642761423616,-3.83121256102
669,2,2.6347764159,-2.76398749765
670,0,-0.154640234447,0.106519075897
671,2,-0.175158592077,-1.37871134136
672,2,-0.522549910647,-0.421772202616
673,2,0.443756833802,-2.47998436498
674,0,4.77595703049,2.98116453274
675,1,2.89933739426,1.05153057157
676,0,1.47357964235,1.65281461581
677,1,0.753641659861,-1.46117581467
678,1,0.316798327158,1.85393806608
679,1,4.14733190731,0.385897334842
680,0,-0.188986339507,0.767928306697
681,1,2.49637684157,1.85293292959
682,0,-1.30835277624,2.21490253643
683,0,1.67018900827,4.5015964348
684,0,-1.66290176206,2.01079857167
685,2,-1.11077021978,-1.15710524266
686,1,1.89460024131,0.0564779643543
687,1,2.78975278791,0.305745290108
688,1,2.20843394145,0.39376465402
689,0,0.574654375618,0.396865299334
690,2,-0.263403248488,-1.51054600538
691,0,1.06108700673,0.596178920364
692,1,2.62047717756,1.25305002346
693,0,0.173054275847,-0.158509156052
694,0,1.50122181466,0.901157167646
695,0,-0.125509611556,1.02129175869
696,1,2.26919109807,0.797250459856
697,1,2.06563959845,-1.7000234925
698,2,0.527804839403,-3.1575236462
699,1,3.67583673289,0.264499065965
700,2,-0.30300372904,-2.59873121471
701,2,-1.7606206442,-1.43094889149
702,0,0.645125384815,2.23691000787
703,0,-2.29402557558,1.19293420076
704,0,-2.41750329126,1.81659304182
705,2,1.2789467851,-1.27458518348
706,2,0.568222947951,-3.30911711726
707,2,0.287765439236,-1.12487830664
708,1,2.57081922977,0.0662264251004
709,2,-0.375416895564,-2.34733993209
710,2,1.55257339511,-1.52350457831
711,1,2.23730591512,-1.0871150014
712,1,3.59029982396,2.32764669493
713,0,2.49545343276,0.666435199971
714,2,-0.607505370411,0.0621194260649
715,1,3.90299505205,-0.00563408366483
716,1,4.47398288979,-0.0695050811192
717,2,-0.674621644707,-1.27109989676
718,1,1.37622610603,-3.25460753681
719,2,-0.304333012696,-0.647389973463
720,0,-0.114188154071,-0.713809758774
721,1,3.92413089816,0.776783383352
722,0,0.398468396493,2.45400607765
723,1,2.26071624745,-0.0749577721911
724,2,0.640481691199,-1.19514114957
725,0,1.26689379941,0.511842060815
726,1,1.79943278566,1.4121798973
727,1,2.39399731423,-1.78752980001
728,2,1.2915967571,-2.5929489064
729,2,-2.19604880921,-1.58525664943
730,1,-1.29611477724,-2.11973504162
731,1,1.96987861659,1.77910402423
732,0,-0.0824872778503,-0.0094696598344
733,2,-0.212444259828,-0.524600828884
734,2,-0.991066816124,-0.879734541271
735,2,2.03366806542,0.100461343744
736,1,3.17057238941,-0.700637356378
737,2,-0.167544649298,-3.20755107697
